location,month,total_deaths
Brazil,2,
Brazil,2,
Brazil,2,
Brazil,2,
Brazil,3,
Brazil,3,
Brazil,3,
Brazil,3,
Brazil,3,
Brazil,3,
Brazil,3,
Brazil,3,
Brazil,3,
Brazil,3,
Brazil,3,
Brazil,3,
Brazil,3,
Brazil,3,
Brazil,3,
Brazil,3,
Brazil,3,1.0
Brazil,3,3.0
Brazil,3,6.0
Brazil,3,11.0
Brazil,3,15.0
Brazil,3,25.0
Brazil,3,34.0
Brazil,3,46.0
Brazil,3,59.0
Brazil,3,77.0
Brazil,3,92.0
Brazil,3,111.0
Brazil,3,136.0
Brazil,3,159.0
Brazil,3,201.0
Brazil,4,240.0
Brazil,4,324.0
Brazil,4,359.0
Brazil,4,445.0
Brazil,4,486.0
Brazil,4,564.0
Brazil,4,686.0
Brazil,4,819.0
Brazil,4,950.0
Brazil,4,1057.0
Brazil,4,1124.0
Brazil,4,1223.0
Brazil,4,1328.0
Brazil,4,1532.0
Brazil,4,1736.0
Brazil,4,1924.0
Brazil,4,2141.0
Brazil,4,2354.0
Brazil,4,2462.0
Brazil,4,2587.0
Brazil,4,2741.0
Brazil,4,2906.0
Brazil,4,3331.0
Brazil,4,3704.0
Brazil,4,4057.0
Brazil,4,4286.0
Brazil,4,4603.0
Brazil,4,5083.0
Brazil,4,5513.0
Brazil,4,6006.0
Brazil,5,6412.0
Brazil,5,6761.0
Brazil,5,7051.0
Brazil,5,7367.0
Brazil,5,7938.0
Brazil,5,8588.0
Brazil,5,9190.0
Brazil,5,10017.0
Brazil,5,10656.0
Brazil,5,11123.0
Brazil,5,11653.0
Brazil,5,12461.0
Brazil,5,13240.0
Brazil,5,13999.0
Brazil,5,14962.0
Brazil,5,15662.0
Brazil,5,16118.0
Brazil,5,16853.0
Brazil,5,17983.0
Brazil,5,18859.0
Brazil,5,20047.0
Brazil,5,21048.0
Brazil,5,22013.0
Brazil,5,22666.0
Brazil,5,23473.0
Brazil,5,24512.0
Brazil,5,25598.0
Brazil,5,26754.0
Brazil,5,27878.0
Brazil,5,28834.0
Brazil,5,29314.0
Brazil,6,29937.0
Brazil,6,31199.0
Brazil,6,32548.0
Brazil,6,34021.0
Brazil,6,35026.0
Brazil,6,35930.0
Brazil,6,36455.0
Brazil,6,37134.0
Brazil,6,38406.0
Brazil,6,39680.0
Brazil,6,40919.0
Brazil,6,41828.0
Brazil,6,42720.0
Brazil,6,43332.0
Brazil,6,43959.0
Brazil,6,45241.0
Brazil,6,46510.0
Brazil,6,47748.0
Brazil,6,48954.0
Brazil,6,49976.0
Brazil,6,50591.0
Brazil,6,51271.0
Brazil,6,52645.0
Brazil,6,53830.0
Brazil,6,54971.0
Brazil,6,55961.0
Brazil,6,57070.0
Brazil,6,57622.0
Brazil,6,58314.0
Brazil,6,59594.0
Brazil,7,60632.0
Brazil,7,61884.0
Brazil,7,63174.0
Brazil,7,64265.0
Brazil,7,64867.0
Brazil,7,65487.0
Brazil,7,66741.0
Brazil,7,67964.0
Brazil,7,69184.0
Brazil,7,70398.0
Brazil,7,71469.0
Brazil,7,72100.0
Brazil,7,72833.0
Brazil,7,74133.0
Brazil,7,75366.0
Brazil,7,76688.0
Brazil,7,77851.0
Brazil,7,78772.0
Brazil,7,79488.0
Brazil,7,80120.0
Brazil,7,81487.0
Brazil,7,82771.0
Brazil,7,84082.0
Brazil,7,85238.0
Brazil,7,86449.0
Brazil,7,87004.0
Brazil,7,87618.0
Brazil,7,88539.0
Brazil,7,90134.0
Brazil,7,91263.0
Brazil,7,92475.0
Brazil,8,93563.0
Brazil,8,94104.0
Brazil,8,94665.0
Brazil,8,95819.0
Brazil,8,97256.0
Brazil,8,98493.0
Brazil,8,99572.0
Brazil,8,100477.0
Brazil,8,101049.0
Brazil,8,101752.0
Brazil,8,103026.0
Brazil,8,104201.0
Brazil,8,105463.0
Brazil,8,106523.0
Brazil,8,107232.0
Brazil,8,107852.0
Brazil,8,108536.0
Brazil,8,109888.0
Brazil,8,111100.0
Brazil,8,112304.0
Brazil,8,113358.0
Brazil,8,114250.0
Brazil,8,114744.0
Brazil,8,115309.0
Brazil,8,116580.0
Brazil,8,117665.0
Brazil,8,118649.0
Brazil,8,119504.0
Brazil,8,120262.0
Brazil,8,120828.0
Brazil,8,121381.0
Brazil,9,122596.0
Brazil,9,123780.0
Brazil,9,124614.0
Brazil,9,125502.0
Brazil,9,126203.0
Brazil,9,126650.0
Brazil,9,126960.0
Brazil,9,127464.0
Brazil,9,128539.0
Brazil,9,129522.0
Brazil,9,130396.0
Brazil,9,131210.0
Brazil,9,131625.0
Brazil,9,132006.0
Brazil,9,133119.0
Brazil,9,134106.0
Brazil,9,134935.0
Brazil,9,135793.0
Brazil,9,136532.0
Brazil,9,136895.0
Brazil,9,137272.0
Brazil,9,138105.0
Brazil,9,138105.0
Brazil,9,139808.0
Brazil,9,140537.0
Brazil,9,141406.0
Brazil,9,141741.0
Brazil,9,142058.0
Brazil,9,142921.0
Brazil,9,143952.0
Brazil,10,144680.0
Brazil,10,144680.0
Brazil,10,145987.0
Brazil,10,146352.0
Brazil,10,146675.0
Brazil,10,147494.0
Brazil,10,148228.0
Brazil,10,148957.0
Brazil,10,149639.0
Brazil,10,150198.0
Brazil,10,150488.0
Brazil,10,150689.0
Brazil,10,150998.0
Brazil,10,151747.0
Brazil,10,152460.0
Brazil,10,153214.0
Brazil,10,153675.0
Brazil,10,153675.0
Brazil,10,154176.0
Brazil,10,154837.0
Brazil,10,155403.0
Brazil,10,155900.0
Brazil,10,156471.0
Brazil,10,156903.0
Brazil,10,157134.0
Brazil,10,157397.0
Brazil,10,157946.0
Brazil,10,158456.0
Brazil,10,158969.0
Brazil,10,159477.0
Brazil,10,159884.0
Brazil,11,160074.0
Brazil,11,160253.0
Brazil,11,160496.0
Brazil,11,161106.0
Brazil,11,161106.0
Brazil,11,162015.0
Brazil,11,162269.0
Brazil,11,162397.0
Brazil,11,162628.0
Brazil,11,162802.0
Brazil,11,163368.0
Brazil,11,164281.0
Brazil,11,164737.0
Brazil,11,165658.0
Brazil,11,165798.0
Brazil,11,166014.0
Brazil,11,166699.0
Brazil,11,167455.0
Brazil,11,168061.0
Brazil,11,168613.0
Brazil,11,168989.0
Brazil,11,169183.0
Brazil,11,169485.0
Brazil,11,170115.0
Brazil,11,170769.0
Brazil,11,171460.0
Brazil,11,171974.0
Brazil,11,172561.0
Brazil,11,172833.0
Brazil,11,173120.0
Brazil,12,173817.0
Brazil,12,174515.0
Brazil,12,175270.0
Brazil,12,175964.0
Brazil,12,176628.0
Brazil,12,176941.0
Brazil,12,177317.0
Brazil,12,178159.0
Brazil,12,178995.0
Brazil,12,179765.0
Brazil,12,180437.0
Brazil,12,181123.0
Brazil,12,181402.0
Brazil,12,181835.0
Brazil,12,182799.0
Brazil,12,183735.0
Brazil,12,184827.0
Brazil,12,185650.0
Brazil,12,186356.0
Brazil,12,186764.0
Brazil,12,187291.0
Brazil,12,188259.0
Brazil,12,189220.0
Brazil,12,189982.0
Brazil,12,190488.0
Brazil,12,190795.0
Brazil,12,191139.0
Brazil,12,191570.0
Brazil,12,192681.0
Brazil,12,193875.0
Brazil,12,194949.0
Canada,1,
Canada,1,
Canada,1,
Canada,1,
Canada,1,
Canada,1,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,2,
Canada,3,
Canada,3,
Canada,3,
Canada,3,
Canada,3,
Canada,3,
Canada,3,
Canada,3,
Canada,3,1.0
Canada,3,1.0
Canada,3,1.0
Canada,3,1.0
Canada,3,1.0
Canada,3,1.0
Canada,3,1.0
Canada,3,4.0
Canada,3,6.0
Canada,3,11.0
Canada,3,11.0
Canada,3,15.0
Canada,3,19.0
Canada,3,22.0
Canada,3,29.0
Canada,3,33.0
Canada,3,42.0
Canada,3,57.0
Canada,3,66.0
Canada,3,82.0
Canada,3,96.0
Canada,3,125.0
Canada,3,152.0
Canada,4,175.0
Canada,4,224.0
Canada,4,277.0
Canada,4,360.0
Canada,4,435.0
Canada,4,520.0
Canada,4,581.0
Canada,4,648.0
Canada,4,771.0
Canada,4,867.0
Canada,4,986.0
Canada,4,1095.0
Canada,4,1225.0
Canada,4,1361.0
Canada,4,1515.0
Canada,4,1718.0
Canada,4,1844.0
Canada,4,1987.0
Canada,4,2145.0
Canada,4,2291.0
Canada,4,2484.0
Canada,4,2679.0
Canada,4,2850.0
Canada,4,3030.0
Canada,4,3217.0
Canada,4,3374.0
Canada,4,3559.0
Canada,4,3756.0
Canada,4,4000.0
Canada,4,4179.0
Canada,5,4381.0
Canada,5,4529.0
Canada,5,4669.0
Canada,5,4911.0
Canada,5,5081.0
Canada,5,5240.0
Canada,5,5387.0
Canada,5,5540.0
Canada,5,5704.0
Canada,5,5822.0
Canada,5,5956.0
Canada,5,6107.0
Canada,5,6210.0
Canada,5,6331.0
Canada,5,6452.0
Canada,5,6571.0
Canada,5,6661.0
Canada,5,6753.0
Canada,5,6828.0
Canada,5,6950.0
Canada,5,7046.0
Canada,5,7144.0
Canada,5,7238.0
Canada,5,7326.0
Canada,5,7420.0
Canada,5,7512.0
Canada,5,7606.0
Canada,5,7717.0
Canada,5,7797.0
Canada,5,7857.0
Canada,5,7906.0
Canada,6,7952.0
Canada,6,8008.0
Canada,6,8062.0
Canada,6,8126.0
Canada,6,8166.0
Canada,6,8228.0
Canada,6,8269.0
Canada,6,8313.0
Canada,6,8347.0
Canada,6,8382.0
Canada,6,8413.0
Canada,6,8442.0
Canada,6,8470.0
Canada,6,8489.0
Canada,6,8497.0
Canada,6,8521.0
Canada,6,8542.0
Canada,6,8555.0
Canada,6,8580.0
Canada,6,8609.0
Canada,6,8626.0
Canada,6,8646.0
Canada,6,8670.0
Canada,6,8700.0
Canada,6,8723.0
Canada,6,8730.0
Canada,6,8739.0
Canada,6,8749.0
Canada,6,8768.0
Canada,6,8780.0
Canada,7,8790.0
Canada,7,8806.0
Canada,7,8813.0
Canada,7,8821.0
Canada,7,8823.0
Canada,7,8836.0
Canada,7,8843.0
Canada,7,8855.0
Canada,7,8865.0
Canada,7,8879.0
Canada,7,8882.0
Canada,7,8887.0
Canada,7,8895.0
Canada,7,8900.0
Canada,7,8914.0
Canada,7,8926.0
Canada,7,8936.0
Canada,7,8939.0
Canada,7,8943.0
Canada,7,8947.0
Canada,7,8954.0
Canada,7,8958.0
Canada,7,8966.0
Canada,7,8970.0
Canada,7,8974.0
Canada,7,8978.0
Canada,7,8991.0
Canada,7,9001.0
Canada,7,9006.0
Canada,7,9019.0
Canada,7,9025.0
Canada,8,9029.0
Canada,8,9032.0
Canada,8,9035.0
Canada,8,9043.0
Canada,8,9049.0
Canada,8,9055.0
Canada,8,9060.0
Canada,8,9064.0
Canada,8,9067.0
Canada,8,9074.0
Canada,8,9080.0
Canada,8,9085.0
Canada,8,9091.0
Canada,8,9095.0
Canada,8,9101.0
Canada,8,9106.0
Canada,8,9108.0
Canada,8,9118.0
Canada,8,9124.0
Canada,8,9127.0
Canada,8,9141.0
Canada,8,9142.0
Canada,8,9146.0
Canada,8,9154.0
Canada,8,9159.0
Canada,8,9164.0
Canada,8,9168.0
Canada,8,9181.0
Canada,8,9184.0
Canada,8,9185.0
Canada,8,9193.0
Canada,9,9197.0
Canada,9,9199.0
Canada,9,9205.0
Canada,9,9206.0
Canada,9,9207.0
Canada,9,9209.0
Canada,9,9212.0
Canada,9,9219.0
Canada,9,9223.0
Canada,9,9231.0
Canada,9,9231.0
Canada,9,9233.0
Canada,9,9236.0
Canada,9,9249.0
Canada,9,9257.0
Canada,9,9262.0
Canada,9,9267.0
Canada,9,9279.0
Canada,9,9286.0
Canada,9,9288.0
Canada,9,9300.0
Canada,9,9309.0
Canada,9,9317.0
Canada,9,9325.0
Canada,9,9332.0
Canada,9,9338.0
Canada,9,9343.0
Canada,9,9360.0
Canada,9,9373.0
Canada,9,9391.0
Canada,10,9407.0
Canada,10,9505.0
Canada,10,9526.0
Canada,10,9570.0
Canada,10,9599.0
Canada,10,9617.0
Canada,10,9636.0
Canada,10,9654.0
Canada,10,9668.0
Canada,10,9694.0
Canada,10,9708.0
Canada,10,9720.0
Canada,10,9752.0
Canada,10,9777.0
Canada,10,9796.0
Canada,10,9828.0
Canada,10,9836.0
Canada,10,9860.0
Canada,10,9891.0
Canada,10,9909.0
Canada,10,9946.0
Canada,10,9977.0
Canada,10,10004.0
Canada,10,10026.0
Canada,10,10057.0
Canada,10,10095.0
Canada,10,10120.0
Canada,10,10158.0
Canada,10,10192.0
Canada,10,10237.0
Canada,10,10276.0
Canada,11,10313.0
Canada,11,10345.0
Canada,11,10403.0
Canada,11,10444.0
Canada,11,10484.0
Canada,11,10546.0
Canada,11,10593.0
Canada,11,10641.0
Canada,11,10702.0
Canada,11,10769.0
Canada,11,10832.0
Canada,11,10905.0
Canada,11,10951.0
Canada,11,11013.0
Canada,11,11078.0
Canada,11,11152.0
Canada,11,11220.0
Canada,11,11324.0
Canada,11,11394.0
Canada,11,11461.0
Canada,11,11527.0
Canada,11,11583.0
Canada,11,11662.0
Canada,11,11762.0
Canada,11,11820.0
Canada,11,11902.0
Canada,11,11988.0
Canada,11,12056.0
Canada,11,12130.0
Canada,11,12239.0
Canada,12,12317.0
Canada,12,12423.0
Canada,12,12513.0
Canada,12,12616.0
Canada,12,12690.0
Canada,12,12775.0
Canada,12,12896.0
Canada,12,12993.0
Canada,12,13109.0
Canada,12,13227.0
Canada,12,13355.0
Canada,12,13453.0
Canada,12,13537.0
Canada,12,13677.0
Canada,12,13793.0
Canada,12,13911.0
Canada,12,14067.0
Canada,12,14180.0
Canada,12,14284.0
Canada,12,14374.0
Canada,12,14481.0
Canada,12,14607.0
Canada,12,14752.0
Canada,12,14902.0
Canada,12,14966.0
Canada,12,15051.0
Canada,12,15171.0
Canada,12,15328.0
Canada,12,15528.0
Canada,12,15650.0
Canada,12,15762.0
China,1,17.0
China,1,18.0
China,1,26.0
China,1,42.0
China,1,56.0
China,1,82.0
China,1,131.0
China,1,133.0
China,1,171.0
China,1,213.0
China,2,259.0
China,2,361.0
China,2,425.0
China,2,491.0
China,2,563.0
China,2,633.0
China,2,718.0
China,2,805.0
China,2,905.0
China,2,1012.0
China,2,1112.0
China,2,1117.0
China,2,1369.0
China,2,1521.0
China,2,1663.0
China,2,1766.0
China,2,1864.0
China,2,2003.0
China,2,2116.0
China,2,2238.0
China,2,2238.0
China,2,2443.0
China,2,2445.0
China,2,2595.0
China,2,2665.0
China,2,2717.0
China,2,2746.0
China,2,2790.0
China,2,2837.0
China,3,2872.0
China,3,2914.0
China,3,2947.0
China,3,2983.0
China,3,3015.0
China,3,3044.0
China,3,3072.0
China,3,3100.0
China,3,3123.0
China,3,3139.0
China,3,3161.0
China,3,3172.0
China,3,3180.0
China,3,3193.0
China,3,3203.0
China,3,3217.0
China,3,3230.0
China,3,3241.0
China,3,3249.0
China,3,3253.0
China,3,3259.0
China,3,3274.0
China,3,3274.0
China,3,3281.0
China,3,3285.0
China,3,3291.0
China,3,3296.0
China,3,3299.0
China,3,3304.0
China,3,3308.0
China,3,3309.0
China,4,3316.0
China,4,3322.0
China,4,3326.0
China,4,3330.0
China,4,3333.0
China,4,3335.0
China,4,3335.0
China,4,3337.0
China,4,3339.0
China,4,3340.0
China,4,3343.0
China,4,3343.0
China,4,3345.0
China,4,3345.0
China,4,3346.0
China,4,3346.0
China,4,4636.0
China,4,4636.0
China,4,4636.0
China,4,4636.0
China,4,4636.0
China,4,4636.0
China,4,4636.0
China,4,4636.0
China,4,4636.0
China,4,4637.0
China,4,4637.0
China,4,4637.0
China,4,4637.0
China,4,4637.0
China,5,4637.0
China,5,4637.0
China,5,4637.0
China,5,4637.0
China,5,4637.0
China,5,4637.0
China,5,4637.0
China,5,4637.0
China,5,4637.0
China,5,4637.0
China,5,4637.0
China,5,4637.0
China,5,4637.0
China,5,4637.0
China,5,4637.0
China,5,4638.0
China,5,4638.0
China,5,4638.0
China,5,4638.0
China,5,4638.0
China,5,4638.0
China,5,4638.0
China,5,4638.0
China,5,4638.0
China,5,4638.0
China,5,4638.0
China,5,4638.0
China,5,4638.0
China,5,4638.0
China,5,4638.0
China,5,4638.0
China,6,4638.0
China,6,4638.0
China,6,4638.0
China,6,4638.0
China,6,4638.0
China,6,4638.0
China,6,4638.0
China,6,4638.0
China,6,4638.0
China,6,4638.0
China,6,4638.0
China,6,4638.0
China,6,4638.0
China,6,4638.0
China,6,4638.0
China,6,4638.0
China,6,4638.0
China,6,4638.0
China,6,4638.0
China,6,4639.0
China,6,4639.0
China,6,4639.0
China,6,4640.0
China,6,4640.0
China,6,4641.0
China,6,4641.0
China,6,4641.0
China,6,4641.0
China,6,4641.0
China,6,4641.0
China,7,4641.0
China,7,4641.0
China,7,4641.0
China,7,4641.0
China,7,4641.0
China,7,4641.0
China,7,4641.0
China,7,4641.0
China,7,4641.0
China,7,4641.0
China,7,4641.0
China,7,4641.0
China,7,4641.0
China,7,4642.0
China,7,4644.0
China,7,4644.0
China,7,4645.0
China,7,4646.0
China,7,4646.0
China,7,4646.0
China,7,4648.0
China,7,4648.0
China,7,4649.0
China,7,4650.0
China,7,4652.0
China,7,4652.0
China,7,4656.0
China,7,4657.0
China,7,4658.0
China,7,4659.0
China,7,4661.0
China,8,4667.0
China,8,4669.0
China,8,4672.0
China,8,4676.0
China,8,4677.0
China,8,4680.0
China,8,4681.0
China,8,4681.0
China,8,4686.0
China,8,4689.0
China,8,4693.0
China,8,4697.0
China,8,4700.0
China,8,4701.0
China,8,4703.0
China,8,4703.0
China,8,4703.0
China,8,4705.0
China,8,4706.0
China,8,4709.0
China,8,4709.0
China,8,4711.0
China,8,4711.0
China,8,4711.0
China,8,4712.0
China,8,4713.0
China,8,4715.0
China,8,4718.0
China,8,4721.0
China,8,4722.0
China,8,4723.0
China,9,4724.0
China,9,4727.0
China,9,4728.0
China,9,4728.0
China,9,4728.0
China,9,4730.0
China,9,4732.0
China,9,4733.0
China,9,4733.0
China,9,4733.0
China,9,4733.0
China,9,4734.0
China,9,4734.0
China,9,4735.0
China,9,4736.0
China,9,4736.0
China,9,4736.0
China,9,4737.0
China,9,4737.0
China,9,4737.0
China,9,4737.0
China,9,4737.0
China,9,4738.0
China,9,4738.0
China,9,4739.0
China,9,4739.0
China,9,4739.0
China,9,4739.0
China,9,4739.0
China,9,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,10,4739.0
China,11,4739.0
China,11,4739.0
China,11,4739.0
China,11,4740.0
China,11,4741.0
China,11,4741.0
China,11,4741.0
China,11,4741.0
China,11,4741.0
China,11,4742.0
China,11,4742.0
China,11,4742.0
China,11,4742.0
China,11,4742.0
China,11,4742.0
China,11,4742.0
China,11,4742.0
China,11,4742.0
China,11,4742.0
China,11,4742.0
China,11,4742.0
China,11,4742.0
China,11,4742.0
China,11,4742.0
China,11,4742.0
China,11,4742.0
China,11,4742.0
China,11,4743.0
China,11,4743.0
China,11,4743.0
China,12,4743.0
China,12,4744.0
China,12,4745.0
China,12,4746.0
China,12,4746.0
China,12,4746.0
China,12,4746.0
China,12,4746.0
China,12,4748.0
China,12,4748.0
China,12,4748.0
China,12,4749.0
China,12,4751.0
China,12,4754.0
China,12,4757.0
China,12,4757.0
China,12,4759.0
China,12,4763.0
China,12,4763.0
China,12,4764.0
China,12,4765.0
China,12,4766.0
China,12,4767.0
China,12,4769.0
China,12,4770.0
China,12,4770.0
China,12,4771.0
China,12,4775.0
China,12,4777.0
China,12,4781.0
China,12,4782.0
Germany,1,
Germany,1,
Germany,1,
Germany,1,
Germany,1,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,2,
Germany,3,
Germany,3,
Germany,3,
Germany,3,
Germany,3,
Germany,3,
Germany,3,
Germany,3,
Germany,3,2.0
Germany,3,2.0
Germany,3,3.0
Germany,3,3.0
Germany,3,7.0
Germany,3,9.0
Germany,3,11.0
Germany,3,17.0
Germany,3,24.0
Germany,3,28.0
Germany,3,44.0
Germany,3,67.0
Germany,3,84.0
Germany,3,94.0
Germany,3,123.0
Germany,3,157.0
Germany,3,206.0
Germany,3,267.0
Germany,3,342.0
Germany,3,433.0
Germany,3,533.0
Germany,3,645.0
Germany,3,775.0
Germany,4,920.0
Germany,4,1107.0
Germany,4,1275.0
Germany,4,1444.0
Germany,4,1584.0
Germany,4,1810.0
Germany,4,2016.0
Germany,4,2349.0
Germany,4,2607.0
Germany,4,2767.0
Germany,4,2736.0
Germany,4,3022.0
Germany,4,3194.0
Germany,4,3294.0
Germany,4,3804.0
Germany,4,4052.0
Germany,4,4352.0
Germany,4,4459.0
Germany,4,4586.0
Germany,4,4862.0
Germany,4,5033.0
Germany,4,5279.0
Germany,4,5575.0
Germany,4,5760.0
Germany,4,5877.0
Germany,4,5976.0
Germany,4,6126.0
Germany,4,6314.0
Germany,4,6467.0
Germany,4,6623.0
Germany,5,6736.0
Germany,5,6812.0
Germany,5,6866.0
Germany,5,6993.0
Germany,5,6993.0
Germany,5,7275.0
Germany,5,7392.0
Germany,5,7510.0
Germany,5,7549.0
Germany,5,7569.0
Germany,5,7661.0
Germany,5,7738.0
Germany,5,7861.0
Germany,5,7884.0
Germany,5,7897.0
Germany,5,7938.0
Germany,5,7962.0
Germany,5,8003.0
Germany,5,8081.0
Germany,5,8144.0
Germany,5,8203.0
Germany,5,8228.0
Germany,5,8261.0
Germany,5,8283.0
Germany,5,8309.0
Germany,5,8372.0
Germany,5,8428.0
Germany,5,8470.0
Germany,5,8504.0
Germany,5,8530.0
Germany,5,8540.0
Germany,6,8555.0
Germany,6,8563.0
Germany,6,8602.0
Germany,6,8635.0
Germany,6,8658.0
Germany,6,8673.0
Germany,6,8685.0
Germany,6,8695.0
Germany,6,8736.0
Germany,6,8752.0
Germany,6,8772.0
Germany,6,8783.0
