"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 12, 2020","23,861.21","23,741.21","23,869.73","23,693.72","746.48M","0.74%"
"Feb 10, 2020","23,685.98","23,631.79","23,788.25","23,621.72","565.47M","-0.60%"
"Feb 07, 2020","23,827.98","23,899.01","23,943.45","23,759.42","653.61M","-0.19%"
"Feb 06, 2020","23,873.59","23,641.10","23,995.37","23,625.13","950.80M","2.38%"
"Feb 05, 2020","23,319.56","23,351.47","23,414.69","23,241.64","703.37M","1.02%"
"Feb 04, 2020","23,084.59","22,881.13","23,118.13","22,854.45","679.45M","0.49%"
"Feb 03, 2020","22,971.94","22,874.27","23,023.73","22,775.92","725.33M","-1.01%"
"Jan 31, 2020","23,205.18","23,148.92","23,421.59","23,139.98","753.66M","0.99%"
"Jan 30, 2020","22,977.75","23,284.58","23,318.57","22,892.95","695.56M","-1.72%"
"Jan 29, 2020","23,379.40","23,309.32","23,392.61","23,214.28","549.20M","0.71%"
"Jan 28, 2020","23,215.71","23,126.93","23,243.36","23,115.15","643.74M","-0.55%"
"Jan 27, 2020","23,343.51","23,427.90","23,463.89","23,317.32","624.17M","-2.03%"
"Jan 24, 2020","23,827.18","23,850.12","23,869.38","23,755.32","486.58M","0.13%"
"Jan 23, 2020","23,795.44","23,843.51","23,910.01","23,779.23","555.11M","-0.98%"
"Jan 22, 2020","24,031.35","23,835.49","24,040.87","23,831.10","489.71M","0.70%"
"Jan 21, 2020","23,864.56","24,072.81","24,081.75","23,843.48","445.89M","-0.91%"
"Jan 20, 2020","24,083.51","24,080.68","24,108.11","24,061.67","382.87M","0.18%"
"Jan 17, 2020","24,041.26","24,103.45","24,115.95","24,013.75","593.81M","0.45%"
"Jan 16, 2020","23,933.13","23,960.20","23,975.38","23,905.38","553.63M","0.07%"
"Jan 15, 2020","23,916.58","23,923.48","23,997.39","23,875.82","571.55M","-0.45%"
"Jan 14, 2020","24,025.17","23,969.04","24,059.86","23,951.66","642.33M","0.73%"
"Jan 10, 2020","23,850.57","23,813.28","23,903.29","23,761.08","558.61M","0.47%"
"Jan 09, 2020","23,739.87","23,530.29","23,767.09","23,506.15","621.91M","2.31%"
"Jan 08, 2020","23,204.76","23,217.49","23,303.21","22,951.18","794.10M","-1.57%"
"Jan 07, 2020","23,575.72","23,320.12","23,577.44","23,299.92","642.51M","1.60%"
"Jan 06, 2020","23,204.86","23,319.76","23,365.36","23,148.53","728.30M","-1.91%"
